This file created by XXX
 95 	 1.71 	 0.27 	 0.076 	 0.698 
  1 	 0.78 	 0.10 	 0.093 	 0.357 
152 	 1.56 	 0.39 	 0.004 	 0.197 
 44 	 0.42 	 0.92 	 0.090 	 0.250 
147 	 0.97 	 0.80 	 0.087 	 0.654 
 93 	 1.25 	 0.39 	 0.024 	 0.930 
265 	 0.31 	 0.27 	 0.007 	 0.688 
127 	 0.31 	 0.76 	 0.005 	 0.350 
 97 	 0.16 	 0.51 	 0.013 	 0.906 
204 	 1.70 	 0.06 	 0.065 	 0.218 
 23 	 1.05 	 0.70 	 0.034 	 0.182 
120 	 0.15 	 0.26 	 0.033 	 0.844 
300 	 1.34 	 0.70 	 0.019 	 0.956 
386 	 0.82 	 0.52 	 0.008 	 0.228 
 84 	 1.66 	 0.04 	 0.021 	 0.350 
 33 	 0.23 	 0.73 	 0.076 	 0.852 
223 	 1.93 	 0.73 	 0.018 	 0.688 
227 	 0.72 	 0.58 	 0.005 	 0.252 
 76 	 1.47 	 0.85 	 0.003 	 0.434 
157 	 0.98 	 0.93 	 0.090 	 0.705 
118 	 0.25 	 0.34 	 0.098 	 0.273 
281 	 1.18 	 0.43 	 0.008 	 0.189 
100 	 0.63 	 0.20 	 0.096 	 0.434 
204 	 0.55 	 0.95 	 0.065 	 0.690 
118 	 0.15 	 0.44 	 0.021 	 0.543 
 65 	 0.78 	 0.87 	 0.010 	 0.732 
227 	 2.00 	 0.21 	 0.100 	 0.924 
273 	 0.16 	 0.63 	 0.009 	 0.994 
 97 	 0.43 	 0.14 	 0.093 	 0.556 
111 	 0.24 	 0.15 	 0.069 	 0.897 
 64 	 0.19 	 0.06 	 0.075 	 0.963 
 91 	 1.75 	 0.41 	 0.060 	 0.294 
140 	 0.58 	 0.94 	 0.034 	 0.288 
360 	 0.83 	 0.52 	 0.052 	 0.595 
324 	 0.76 	 0.39 	 0.039 	 0.178 
381 	 1.09 	 0.71 	 0.027 	 0.226 
223 	 1.82 	 0.37 	 0.068 	 0.446 
368 	 1.74 	 0.31 	 0.073 	 0.287 
206 	 1.34 	 0.72 	 0.058 	 0.481 
119 	 1.19 	 0.84 	 0.051 	 0.503 
281 	 0.72 	 0.13 	 0.018 	 0.182 
 38 	 1.24 	 0.77 	 0.007 	 0.737 
331 	 0.29 	 0.29 	 0.043 	 0.951 
  2 	 1.72 	 0.33 	 0.002 	 0.483 
136 	 0.99 	 0.17 	 0.012 	 0.387 
302 	 0.33 	 0.00 	 0.100 	 0.811 
343 	 0.64 	 0.34 	 0.029 	 0.983 
347 	 1.01 	 0.84 	 0.079 	 0.641 
164 	 1.33 	 0.54 	 0.043 	 0.139 
 33 	 0.23 	 0.27 	 0.039 	 0.723 
328 	 1.01 	 0.99 	 0.090 	 0.116 
382 	 0.85 	 0.11 	 0.085 	 0.689 
295 	 0.03 	 0.56 	 0.046 	 0.577 
 87 	 0.37 	 0.39 	 0.026 	 0.847 
340 	 0.69 	 0.58 	 0.086 	 0.872 
 71 	 1.15 	 0.60 	 0.076 	 0.906 
367 	 0.10 	 0.97 	 0.022 	 0.701 
394 	 1.36 	 0.52 	 0.094 	 0.429 
250 	 1.23 	 0.21 	 0.020 	 0.837 
292 	 1.07 	 0.74 	 0.035 	 0.200 
145 	 0.38 	 0.89 	 0.040 	 0.181 
 94 	 1.44 	 0.07 	 0.016 	 0.261 
226 	 0.50 	 0.62 	 0.058 	 0.886 
170 	 1.20 	 0.46 	 0.015 	 0.290 
390 	 0.12 	 0.38 	 0.099 	 0.995 
364 	 0.70 	 0.98 	 0.066 	 0.994 
337 	 1.01 	 0.27 	 0.080 	 0.561 
142 	 0.24 	 1.00 	 0.074 	 0.422 
317 	 0.35 	 0.58 	 0.058 	 0.568 
177 	 1.92 	 0.68 	 0.068 	 0.445 
 70 	 0.09 	 0.53 	 0.040 	 0.514 
213 	 0.53 	 0.37 	 0.069 	 0.279 
 88 	 1.45 	 0.88 	 0.076 	 0.414 
 58 	 0.33 	 0.36 	 0.062 	 0.984 
 16 	 1.40 	 0.93 	 0.030 	 0.335 
393 	 0.52 	 0.53 	 0.035 	 0.310 
 99 	 1.40 	 0.32 	 0.082 	 0.809 
106 	 0.25 	 0.09 	 0.096 	 0.423 
241 	 1.20 	 0.30 	 0.028 	 0.482 
323 	 1.31 	 0.49 	 0.044 	 0.113 
 21 	 0.04 	 0.15 	 0.094 	 0.188 
157 	 1.53 	 0.07 	 0.088 	 0.425 
135 	 1.62 	 0.82 	 0.093 	 0.597 
171 	 1.12 	 0.50 	 0.049 	 0.615 
336 	 1.42 	 0.24 	 0.052 	 0.266 
 51 	 0.92 	 0.12 	 0.048 	 0.683 
269 	 0.04 	 0.77 	 0.052 	 0.537 
106 	 1.83 	 0.44 	 0.076 	 0.475 
229 	 1.32 	 0.55 	 0.034 	 0.273 
260 	 1.78 	 0.20 	 0.023 	 0.262 
366 	 1.36 	 0.90 	 0.097 	 0.694 
110 	 0.39 	 0.18 	 0.097 	 0.471 
152 	 0.42 	 0.82 	 0.056 	 0.259 
317 	 0.73 	 0.62 	 0.095 	 0.672 
231 	 1.61 	 0.83 	 0.047 	 0.315 
111 	 1.71 	 0.87 	 0.062 	 0.773 
313 	 1.29 	 0.84 	 0.049 	 0.819 
 87 	 1.88 	 0.85 	 0.022 	 0.782 
334 	 1.65 	 0.45 	 0.067 	 0.304 
342 	 1.82 	 0.57 	 0.003 	 0.781 
 80 	 0.78 	 0.56 	 0.000 	 0.779 
329 	 1.20 	 0.15 	 0.063 	 0.374 
199 	 1.75 	 0.50 	 0.095 	 0.391 
323 	 1.94 	 0.18 	 0.017 	 0.489 
355 	 0.90 	 0.01 	 0.022 	 0.622 
232 	 0.87 	 0.87 	 0.050 	 0.649 
 23 	 0.59 	 0.82 	 0.024 	 0.701 
320 	 0.86 	 0.65 	 0.008 	 0.344 
323 	 1.36 	 0.69 	 0.045 	 0.861 
309 	 1.73 	 0.27 	 0.080 	 0.930 
  0 	 2.00 	 0.05 	 0.065 	 0.544 
257 	 0.57 	 0.07 	 0.007 	 0.867 
126 	 0.77 	 0.64 	 0.007 	 0.881 
268 	 1.04 	 0.99 	 0.048 	 0.766 
 27 	 0.93 	 0.12 	 0.074 	 0.233 
 55 	 0.44 	 0.96 	 0.030 	 0.318 
109 	 0.93 	 0.83 	 0.037 	 0.441 
  5 	 0.51 	 0.73 	 0.095 	 0.439 
368 	 1.55 	 0.59 	 0.090 	 0.663 
 51 	 0.28 	 0.07 	 0.032 	 0.865 
 84 	 0.36 	 0.85 	 0.018 	 0.668 
 46 	 0.31 	 0.80 	 0.075 	 0.748 
 21 	 1.47 	 0.78 	 0.068 	 0.876 
354 	 1.14 	 0.56 	 0.068 	 0.513 
284 	 1.86 	 0.49 	 0.099 	 0.190 
234 	 0.92 	 0.22 	 0.003 	 0.421 
184 	 0.40 	 0.12 	 0.025 	 0.178 
347 	 1.08 	 0.55 	 0.007 	 0.904 
325 	 1.75 	 0.46 	 0.092 	 0.583 
371 	 1.65 	 0.91 	 0.056 	 0.477 
337 	 0.50 	 0.98 	 0.031 	 0.184 
169 	 1.88 	 0.07 	 0.013 	 0.470 
 13 	 0.08 	 0.70 	 0.058 	 0.306 
118 	 0.15 	 0.50 	 0.042 	 0.880 
191 	 1.98 	 0.07 	 0.073 	 0.812 
 29 	 0.22 	 0.23 	 0.058 	 0.255 
115 	 0.36 	 0.47 	 0.056 	 0.470 
225 	 0.17 	 0.24 	 0.039 	 0.515 
243 	 1.22 	 0.91 	 0.038 	 0.484 
336 	 1.28 	 0.76 	 0.046 	 0.722 
364 	 1.82 	 0.45 	 0.045 	 0.705 
236 	 1.26 	 0.33 	 0.010 	 0.787 
185 	 0.93 	 0.42 	 0.041 	 0.222 
328 	 1.64 	 0.90 	 0.092 	 0.361 
391 	 1.77 	 0.51 	 0.045 	 0.270 
 92 	 0.42 	 0.88 	 0.022 	 0.423 
 19 	 1.16 	 0.41 	 0.082 	 0.535 
 42 	 0.74 	 0.68 	 0.029 	 0.279 
268 	 0.48 	 0.69 	 0.053 	 0.168 
200 	 1.85 	 0.39 	 0.078 	 0.158 
163 	 1.82 	 0.50 	 0.039 	 0.247 
117 	 0.63 	 0.21 	 0.063 	 0.183 
 51 	 1.58 	 0.73 	 0.028 	 0.207 
363 	 0.70 	 0.58 	 0.033 	 0.942 
211 	 0.20 	 0.64 	 0.035 	 0.214 
156 	 0.61 	 0.22 	 0.074 	 0.191 
119 	 1.70 	 0.12 	 0.060 	 0.116 
345 	 1.56 	 0.44 	 0.100 	 0.144 
228 	 1.94 	 0.21 	 0.071 	 0.828 
138 	 0.59 	 0.88 	 0.026 	 0.928 
285 	 0.07 	 0.05 	 0.072 	 0.124 
343 	 0.13 	 0.01 	 0.021 	 0.896 
383 	 1.57 	 0.28 	 0.098 	 0.458 
357 	 1.09 	 0.85 	 0.016 	 0.415 
276 	 1.40 	 0.34 	 0.096 	 0.799 
279 	 1.05 	 0.23 	 0.030 	 0.127 
 80 	 1.87 	 0.30 	 0.053 	 0.583 
 50 	 0.82 	 0.59 	 0.041 	 0.846 
285 	 0.91 	 0.17 	 0.100 	 0.690 
299 	 0.85 	 0.12 	 0.049 	 0.890 
238 	 0.69 	 0.19 	 0.013 	 0.714 
 25 	 0.62 	 0.85 	 0.047 	 0.228 
334 	 1.62 	 0.40 	 0.005 	 0.943 
201 	 1.76 	 0.88 	 0.072 	 0.279 
191 	 0.42 	 0.64 	 0.009 	 0.330 
 45 	 1.53 	 0.66 	 0.089 	 0.865 
362 	 0.12 	 0.13 	 0.052 	 0.249 
262 	 1.38 	 0.96 	 0.059 	 0.289 
248 	 1.87 	 0.95 	 0.059 	 0.384 
371 	 0.30 	 0.08 	 0.047 	 0.246 
353 	 1.76 	 0.68 	 0.032 	 0.661 
 41 	 1.07 	 0.64 	 0.060 	 0.341 
 41 	 0.33 	 0.65 	 0.040 	 0.928 
386 	 1.03 	 0.61 	 0.043 	 0.413 
231 	 1.74 	 0.80 	 0.034 	 0.849 
211 	 1.97 	 0.76 	 0.020 	 0.678 
358 	 0.54 	 0.69 	 0.075 	 0.487 
162 	 1.42 	 0.96 	 0.081 	 0.200 
303 	 0.84 	 0.23 	 0.086 	 0.597 
 83 	 0.46 	 0.04 	 0.018 	 0.930 
 15 	 0.15 	 0.54 	 0.043 	 0.584 
  3 	 0.26 	 0.71 	 0.031 	 0.155 
391 	 0.55 	 0.14 	 0.034 	 0.996 
132 	 0.66 	 0.46 	 0.028 	 0.295 
141 	 1.17 	 0.09 	 0.013 	 0.876 
295 	 1.61 	 0.18 	 0.002 	 0.494 
 29 	 1.80 	 0.03 	 0.078 	 0.960 
150 	 1.45 	 0.16 	 0.071 	 0.314 
195 	 0.65 	 0.71 	 0.028 	 0.670 
 17 	 0.65 	 0.39 	 0.061 	 0.690 
382 	 0.56 	 0.64 	 0.063 	 0.622 
  1 	 0.12 	 0.63 	 0.049 	 0.475 
 23 	 1.07 	 0.00 	 0.094 	 0.301 
386 	 0.54 	 0.95 	 0.056 	 0.205 
220 	 0.95 	 0.12 	 0.014 	 0.159 
192 	 0.93 	 0.91 	 0.010 	 0.153 
365 	 0.66 	 0.85 	 0.069 	 0.535 
  1 	 1.55 	 0.58 	 0.064 	 0.268 
 62 	 1.44 	 0.51 	 0.047 	 0.460 
 83 	 1.99 	 0.01 	 0.043 	 0.393 
 47 	 1.77 	 0.60 	 0.008 	 0.776 
322 	 1.32 	 0.98 	 0.012 	 0.138 
162 	 1.10 	 0.80 	 0.014 	 0.531 
156 	 0.29 	 0.96 	 0.039 	 0.624 
 56 	 0.12 	 0.96 	 0.023 	 0.160 
 47 	 0.25 	 0.01 	 0.091 	 0.395 
134 	 1.91 	 0.55 	 0.024 	 0.402 
387 	 0.18 	 0.92 	 0.071 	 0.457 
 50 	 1.34 	 0.40 	 0.004 	 0.855 
269 	 0.90 	 0.66 	 0.020 	 0.652 
267 	 1.93 	 0.24 	 0.092 	 0.883 
129 	 1.16 	 0.66 	 0.093 	 0.198 
389 	 0.88 	 0.86 	 0.051 	 0.404 
316 	 0.63 	 0.01 	 0.087 	 0.262 
199 	 1.48 	 0.82 	 0.094 	 0.310 
206 	 1.41 	 0.51 	 0.091 	 0.406 
154 	 1.05 	 0.90 	 0.015 	 0.837 
271 	 0.45 	 0.19 	 0.076 	 0.185 
132 	 0.90 	 0.62 	 0.099 	 0.117 
 71 	 1.87 	 0.23 	 0.062 	 0.766 
 46 	 0.67 	 0.79 	 0.059 	 0.973 
332 	 1.41 	 0.20 	 0.087 	 0.372 
331 	 1.45 	 0.21 	 0.078 	 0.382 
128 	 1.79 	 0.32 	 0.084 	 0.115 
269 	 0.51 	 0.95 	 0.085 	 0.570 
231 	 1.33 	 0.80 	 0.017 	 0.642 
211 	 0.18 	 0.92 	 0.028 	 0.960 
276 	 0.41 	 0.45 	 0.083 	 0.538 
 64 	 0.38 	 0.20 	 0.050 	 0.172 
183 	 1.50 	 0.20 	 0.040 	 0.211 
279 	 1.49 	 0.02 	 0.011 	 0.382 
224 	 1.98 	 0.90 	 0.030 	 0.808 
270 	 1.97 	 0.81 	 0.035 	 0.420 
289 	 1.15 	 0.89 	 0.041 	 0.947 
273 	 0.83 	 0.40 	 0.067 	 0.112 
261 	 0.72 	 0.32 	 0.023 	 0.514 
207 	 1.62 	 0.23 	 0.065 	 0.566 
304 	 1.99 	 0.95 	 0.035 	 0.280 
287 	 1.23 	 0.10 	 0.032 	 0.998 
134 	 1.70 	 0.84 	 0.047 	 0.381 
 34 	 0.72 	 0.87 	 0.021 	 0.850 
130 	 0.64 	 0.62 	 0.077 	 0.426 
 24 	 0.91 	 0.42 	 0.012 	 0.693 
221 	 1.78 	 0.34 	 0.007 	 0.893 
272 	 0.91 	 0.78 	 0.069 	 0.439 
120 	 1.04 	 0.98 	 0.098 	 0.297 
393 	 0.58 	 0.83 	 0.063 	 0.532 
147 	 1.92 	 0.13 	 0.091 	 0.241 
 80 	 0.51 	 0.74 	 0.021 	 0.435 
154 	 1.37 	 0.63 	 0.053 	 0.936 
201 	 1.22 	 0.78 	 0.064 	 0.352 
228 	 1.74 	 0.99 	 0.064 	 0.737 
262 	 0.01 	 0.60 	 0.036 	 0.118 
215 	 1.53 	 0.27 	 0.064 	 0.518 
 82 	 1.61 	 0.14 	 0.012 	 0.559 
 50 	 0.33 	 0.59 	 0.088 	 0.148 
377 	 0.38 	 0.68 	 0.060 	 0.730 
331 	 0.44 	 0.69 	 0.027 	 0.842 
369 	 0.23 	 0.47 	 0.045 	 0.247 
  9 	 0.89 	 0.43 	 0.053 	 0.999 
246 	 0.68 	 0.54 	 0.047 	 0.748 
260 	 0.93 	 0.65 	 0.050 	 0.691 
 94 	 0.62 	 0.61 	 0.009 	 0.192 
 93 	 1.69 	 0.38 	 0.068 	 0.862 
264 	 1.77 	 0.02 	 0.045 	 0.978 
308 	 0.87 	 0.67 	 0.094 	 0.457 
 96 	 0.77 	 0.62 	 0.088 	 0.692 
281 	 0.23 	 0.47 	 0.001 	 0.260 
 74 	 1.43 	 0.48 	 0.015 	 0.329 
255 	 0.26 	 0.42 	 0.027 	 0.249 
 48 	 0.72 	 0.32 	 0.052 	 0.263 
162 	 1.06 	 0.92 	 0.002 	 0.108 
193 	 0.74 	 0.02 	 0.023 	 0.149 
294 	 0.52 	 0.25 	 0.058 	 0.350 
298 	 1.48 	 0.50 	 0.065 	 0.781 
198 	 0.71 	 0.03 	 0.079 	 0.531 
 45 	 1.60 	 0.16 	 0.020 	 0.474 
 13 	 0.87 	 0.73 	 0.069 	 0.523 
374 	 0.94 	 0.21 	 0.033 	 0.369 
194 	 0.86 	 0.13 	 0.048 	 0.356 
104 	 0.70 	 0.18 	 0.083 	 0.966 
381 	 0.98 	 0.59 	 0.018 	 0.102 
109 	 1.22 	 0.16 	 0.071 	 0.116 
202 	 1.22 	 0.55 	 0.053 	 0.967 
182 	 1.77 	 0.07 	 0.081 	 0.153 
349 	 1.62 	 0.21 	 0.074 	 0.520 
271 	 0.81 	 0.49 	 0.045 	 0.289 
108 	 0.41 	 0.91 	 0.098 	 0.371 
264 	 1.52 	 0.78 	 0.044 	 0.424 
 99 	 1.34 	 0.90 	 0.020 	 0.282 
213 	 1.08 	 0.29 	 0.057 	 0.939 
102 	 1.43 	 0.16 	 0.045 	 0.759 
146 	 0.57 	 0.55 	 0.046 	 0.972 
382 	 0.22 	 0.43 	 0.044 	 0.753 
292 	 1.78 	 0.93 	 0.018 	 0.869 
218 	 1.19 	 0.11 	 0.057 	 0.636 
369 	 1.70 	 0.62 	 0.088 	 0.719 
287 	 1.81 	 0.27 	 0.073 	 0.938 
 75 	 0.11 	 0.69 	 0.075 	 0.166 
189 	 0.52 	 0.10 	 0.029 	 0.126 
311 	 1.31 	 0.41 	 0.026 	 0.405 
290 	 0.06 	 0.45 	 0.092 	 0.383 
292 	 0.68 	 0.84 	 0.004 	 0.229 
247 	 1.45 	 0.72 	 0.070 	 0.863 
168 	 1.42 	 0.82 	 0.042 	 0.580 
186 	 1.58 	 0.63 	 0.063 	 0.884 
 42 	 0.46 	 0.65 	 0.029 	 0.353 
 89 	 1.38 	 0.67 	 0.056 	 0.282 
164 	 1.19 	 0.71 	 0.070 	 0.712 
206 	 0.02 	 0.31 	 0.042 	 0.959 
334 	 0.41 	 0.80 	 0.027 	 0.757 
 32 	 1.41 	 0.87 	 0.014 	 0.527 
340 	 0.79 	 0.30 	 0.093 	 0.981 
242 	 0.44 	 0.86 	 0.017 	 0.892 
  4 	 1.44 	 0.88 	 0.017 	 0.546 
277 	 0.95 	 0.30 	 0.018 	 0.125 
 70 	 1.15 	 0.67 	 0.072 	 0.504 
234 	 0.40 	 0.80 	 0.033 	 0.256 
116 	 1.62 	 0.89 	 0.028 	 0.428 
 65 	 0.50 	 0.83 	 0.028 	 0.571 
116 	 0.47 	 0.82 	 0.092 	 0.442 
 28 	 1.74 	 0.33 	 0.002 	 0.168 
169 	 0.91 	 0.57 	 0.016 	 0.312 
120 	 0.29 	 0.30 	 0.074 	 0.934 
344 	 1.10 	 0.77 	 0.036 	 0.777 
171 	 1.28 	 0.09 	 0.078 	 0.542 
351 	 1.66 	 0.77 	 0.094 	 0.180 
 62 	 1.35 	 0.15 	 0.037 	 0.887 
 87 	 1.82 	 0.35 	 0.026 	 0.419 
285 	 0.11 	 0.88 	 0.029 	 0.748 
319 	 1.00 	 0.25 	 0.039 	 0.961 
337 	 1.21 	 0.25 	 0.093 	 0.602 
346 	 0.16 	 0.65 	 0.041 	 0.825 
194 	 1.97 	 0.76 	 0.040 	 0.833 
196 	 0.73 	 0.95 	 0.073 	 0.858 
171 	 1.43 	 0.50 	 0.035 	 0.305 
252 	 1.22 	 0.03 	 0.087 	 0.608 
212 	 0.82 	 0.85 	 0.018 	 0.946 
184 	 1.46 	 0.49 	 0.092 	 0.687 
312 	 0.60 	 0.29 	 0.000 	 0.914 
354 	 1.29 	 0.43 	 0.050 	 0.208 
223 	 0.94 	 0.10 	 0.075 	 0.889 
324 	 0.22 	 0.25 	 0.021 	 0.131 
338 	 0.78 	 0.36 	 0.036 	 0.293 
309 	 1.81 	 0.70 	 0.010 	 0.831 
382 	 0.95 	 0.92 	 0.005 	 0.629 
220 	 0.77 	 0.89 	 0.034 	 0.597 
376 	 1.45 	 0.40 	 0.055 	 0.338 
346 	 1.66 	 0.31 	 0.010 	 0.269 
150 	 1.87 	 0.38 	 0.026 	 0.298 
 40 	 1.54 	 0.09 	 0.049 	 0.879 
219 	 0.67 	 0.40 	 0.041 	 0.325 
202 	 1.12 	 0.04 	 0.056 	 0.119 
  4 	 1.04 	 0.75 	 0.098 	 0.524 
 27 	 0.36 	 0.14 	 0.043 	 0.128 
308 	 1.99 	 0.80 	 0.031 	 0.545 
150 	 1.96 	 0.14 	 0.096 	 0.128 
166 	 1.68 	 0.86 	 0.022 	 0.222 
222 	 0.77 	 0.01 	 0.032 	 0.429 
203 	 0.36 	 0.23 	 0.069 	 0.908 
208 	 1.27 	 0.01 	 0.050 	 0.474 
319 	 0.04 	 0.90 	 0.006 	 0.427 
210 	 1.11 	 0.33 	 0.063 	 0.658 
375 	 1.18 	 0.35 	 0.064 	 0.590 
400 	 1.89 	 0.41 	 0.081 	 0.478 
 83 	 1.30 	 0.35 	 0.033 	 0.327 
314 	 0.01 	 0.39 	 0.095 	 0.433 
350 	 0.05 	 0.67 	 0.085 	 0.485 
236 	 1.65 	 0.02 	 0.011 	 0.679 
 91 	 1.13 	 0.38 	 0.090 	 0.375 
268 	 0.71 	 0.68 	 0.041 	 0.747 
125 	 0.13 	 0.88 	 0.041 	 0.756 
313 	 0.22 	 0.62 	 0.087 	 0.507 
376 	 1.54 	 0.14 	 0.060 	 0.979 
137 	 0.07 	 0.46 	 0.071 	 0.158 
278 	 0.16 	 0.73 	 0.035 	 0.738 
 13 	 1.40 	 0.77 	 0.045 	 0.104 
224 	 1.39 	 0.85 	 0.093 	 0.979 
140 	 1.54 	 0.45 	 0.002 	 0.493 
204 	 1.86 	 0.87 	 0.083 	 0.755 
152 	 0.73 	 0.20 	 0.028 	 0.601 
251 	 1.31 	 0.97 	 0.010 	 0.994 
274 	 1.47 	 0.80 	 0.095 	 0.362 
246 	 0.83 	 0.14 	 0.005 	 0.342 
243 	 1.20 	 0.96 	 0.073 	 0.450 
295 	 0.44 	 0.54 	 0.073 	 0.944 
309 	 0.54 	 0.98 	 0.020 	 0.691 
341 	 0.28 	 0.22 	 0.037 	 0.258 
165 	 0.56 	 0.87 	 0.040 	 0.106 
237 	 0.28 	 0.95 	 0.035 	 0.357 
153 	 1.50 	 0.84 	 0.034 	 0.403 
 71 	 1.86 	 0.06 	 0.024 	 0.939 
131 	 0.64 	 0.45 	 0.065 	 0.812 
337 	 1.36 	 0.81 	 0.064 	 0.548 
 99 	 0.73 	 0.45 	 0.084 	 0.877 
364 	 1.49 	 0.53 	 0.025 	 0.213 
204 	 0.19 	 0.60 	 0.065 	 0.604 
101 	 1.67 	 0.32 	 0.033 	 0.586 
154 	 0.67 	 0.45 	 0.010 	 0.382 
165 	 1.30 	 0.04 	 0.024 	 0.744 
301 	 1.03 	 0.11 	 0.023 	 0.346 
 88 	 0.32 	 0.60 	 0.071 	 0.877 
 19 	 1.32 	 0.12 	 0.035 	 0.125 
 26 	 0.16 	 0.04 	 0.027 	 0.130 
115 	 1.33 	 0.28 	 0.055 	 0.887 
 48 	 0.62 	 0.56 	 0.091 	 0.451 
325 	 1.00 	 0.82 	 0.009 	 0.484 
321 	 1.64 	 0.37 	 0.071 	 0.450 
266 	 1.16 	 0.01 	 0.054 	 0.719 
334 	 1.54 	 0.17 	 0.050 	 0.592 
121 	 1.09 	 0.26 	 0.030 	 0.248 
105 	 1.04 	 0.98 	 0.046 	 0.964 
214 	 1.38 	 0.55 	 0.075 	 0.971 
317 	 1.80 	 0.14 	 0.038 	 0.278 
231 	 1.69 	 0.56 	 0.026 	 0.619 
108 	 1.05 	 0.97 	 0.035 	 0.344 
318 	 0.84 	 0.52 	 0.081 	 0.783 
397 	 0.18 	 0.90 	 0.040 	 0.742 
209 	 1.02 	 0.37 	 0.019 	 0.889 
 55 	 0.33 	 0.27 	 0.078 	 0.208 
135 	 0.21 	 0.48 	 0.075 	 0.567 
153 	 0.00 	 0.24 	 0.008 	 0.840 
341 	 0.72 	 0.34 	 0.007 	 0.822 
248 	 1.68 	 0.48 	 0.068 	 0.392 
244 	 1.23 	 0.76 	 0.003 	 0.515 
385 	 0.36 	 0.90 	 0.066 	 0.311 
 44 	 0.34 	 0.20 	 0.039 	 0.787 
151 	 1.46 	 0.49 	 0.077 	 0.689 
274 	 1.30 	 0.12 	 0.010 	 0.142 
 76 	 1.39 	 0.08 	 0.010 	 0.192 
144 	 1.68 	 0.43 	 0.006 	 0.238 
187 	 0.45 	 0.86 	 0.081 	 0.150 
 95 	 0.99 	 0.35 	 0.031 	 0.465 
149 	 0.87 	 0.48 	 0.058 	 0.801 
 56 	 1.20 	 0.05 	 0.021 	 0.905 
261 	 0.68 	 0.54 	 0.055 	 0.294 
138 	 1.36 	 0.58 	 0.061 	 0.795 
230 	 1.82 	 0.17 	 0.098 	 0.105 
 34 	 0.12 	 0.53 	 0.045 	 0.752 
 64 	 1.95 	 0.74 	 0.049 	 0.122 
226 	 0.80 	 0.44 	 0.088 	 0.669 
331 	 1.30 	 0.32 	 0.078 	 0.550 
205 	 1.02 	 0.83 	 0.031 	 0.769 
237 	 1.50 	 0.13 	 0.068 	 0.721 
 59 	 0.49 	 0.67 	 0.010 	 0.293 
 82 	 1.46 	 0.59 	 0.093 	 0.932 
271 	 1.25 	 0.90 	 0.057 	 0.684 
138 	 0.09 	 0.93 	 0.046 	 0.186 
 37 	 0.82 	 0.47 	 0.069 	 0.264 
133 	 0.38 	 0.43 	 0.063 	 0.216 
126 	 0.17 	 0.48 	 0.060 	 0.638 
185 	 0.94 	 0.37 	 0.044 	 0.758 
130 	 1.93 	 0.55 	 0.066 	 0.531 
  7 	 1.25 	 0.03 	 0.066 	 0.908 
354 	 1.88 	 0.63 	 0.090 	 0.564 
115 	 0.77 	 0.51 	 0.032 	 0.389 
 67 	 0.48 	 0.64 	 0.072 	 0.851 
351 	 1.65 	 0.20 	 0.090 	 0.627 
 14 	 1.03 	 0.14 	 0.049 	 0.314 
 79 	 0.25 	 0.39 	 0.001 	 0.802 
290 	 0.50 	 0.71 	 0.049 	 0.428 
 98 	 1.24 	 0.70 	 0.060 	 0.332 
316 	 0.39 	 0.12 	 0.081 	 0.554 
258 	 1.26 	 0.74 	 0.081 	 0.738 
256 	 0.48 	 0.47 	 0.070 	 0.304 
 71 	 1.34 	 0.07 	 0.049 	 0.185 
 72 	 0.93 	 0.74 	 0.004 	 0.368 
 60 	 0.13 	 0.25 	 0.039 	 0.781 
 24 	 1.68 	 0.44 	 0.091 	 0.366 
 22 	 0.06 	 0.76 	 0.010 	 0.893 
 25 	 1.40 	 0.18 	 0.009 	 0.735 
 83 	 0.49 	 0.24 	 0.055 	 0.216 
 53 	 0.95 	 0.45 	 0.076 	 0.962 
 26 	 0.88 	 0.71 	 0.005 	 0.392 
287 	 1.88 	 0.10 	 0.053 	 0.885 
 81 	 0.93 	 0.78 	 0.051 	 0.214 
298 	 1.65 	 0.69 	 0.080 	 0.931 
 12 	 0.33 	 0.86 	 0.054 	 0.158 
232 	 0.89 	 0.49 	 0.092 	 0.595 
128 	 1.50 	 0.81 	 0.096 	 0.635 
168 	 1.13 	 0.56 	 0.098 	 0.991 
295 	 1.00 	 0.71 	 0.095 	 0.542 
152 	 1.90 	 0.95 	 0.093 	 0.758 
166 	 1.70 	 0.47 	 0.043 	 0.104 
307 	 0.78 	 0.63 	 0.050 	 0.848 
311 	 0.70 	 0.31 	 0.018 	 0.145 
228 	 0.43 	 0.29 	 0.048 	 0.449 
139 	 1.01 	 0.33 	 0.031 	 0.609 
243 	 0.38 	 0.56 	 0.086 	 0.383 
291 	 0.66 	 0.18 	 0.089 	 0.569 
165 	 0.44 	 0.42 	 0.056 	 0.986 
  4 	 0.65 	 0.77 	 0.078 	 0.650 
 97 	 0.37 	 0.25 	 0.041 	 0.522 
 10 	 1.41 	 0.09 	 0.035 	 0.677 
107 	 1.12 	 0.76 	 0.097 	 0.462 
253 	 1.40 	 0.05 	 0.002 	 0.819 
196 	 1.98 	 0.08 	 0.014 	 0.275 
213 	 1.72 	 0.12 	 0.021 	 0.443 
103 	 0.98 	 0.65 	 0.077 	 0.933 
363 	 1.46 	 0.83 	 0.041 	 0.173 
253 	 1.26 	 0.86 	 0.052 	 0.967 
 55 	 1.57 	 0.62 	 0.041 	 0.589 
157 	 0.38 	 0.82 	 0.098 	 0.998 
